experiment,class_idx,class_name,precision,recall,f1,support,overall_accuracy,overall_accuracy_top5,overall_loss
ResNet18_Scratch_results,0,Corn___Common_Rust,0.0,0.0,0.0,120,3.8002980625931446,24.14307004470939,2.991579895403275
ResNet18_Scratch_results,1,Corn___Gray_Leaf_Spot,0.053515215110178385,0.9807692307692307,0.10149253731343283,52,3.8002980625931446,24.14307004470939,2.991579895403275
ResNet18_Scratch_results,2,Corn___Healthy,0.0,0.0,0.0,117,3.8002980625931446,24.14307004470939,2.991579895403275
ResNet18_Scratch_results,3,Corn___Northern_Leaf_Blight,0.0,0.0,0.0,99,3.8002980625931446,24.14307004470939,2.991579895403275
ResNet18_Scratch_results,4,Potato___Early_Blight,0.0,0.0,0.0,100,3.8002980625931446,24.14307004470939,2.991579895403275
ResNet18_Scratch_results,5,Potato___Healthy,0.0,0.0,0.0,16,3.8002980625931446,24.14307004470939,2.991579895403275
ResNet18_Scratch_results,6,Potato___Late_Blight,0.0,0.0,0.0,100,3.8002980625931446,24.14307004470939,2.991579895403275
ResNet18_Scratch_results,7,Rice___Brown_Spot,0.0,0.0,0.0,62,3.8002980625931446,24.14307004470939,2.991579895403275
ResNet18_Scratch_results,8,Rice___Healthy,0.0,0.0,0.0,150,3.8002980625931446,24.14307004470939,2.991579895403275
ResNet18_Scratch_results,9,Rice___Leaf_Blast,0.0,0.0,0.0,99,3.8002980625931446,24.14307004470939,2.991579895403275
ResNet18_Scratch_results,10,Rice___Neck_Blast,0.0,0.0,0.0,100,3.8002980625931446,24.14307004470939,2.991579895403275
ResNet18_Scratch_results,11,Sugarcane__Bacterial Blight,0.0,0.0,0.0,10,3.8002980625931446,24.14307004470939,2.991579895403275
ResNet18_Scratch_results,12,Sugarcane__Healthy,0.0,0.0,0.0,10,3.8002980625931446,24.14307004470939,2.991579895403275
ResNet18_Scratch_results,13,Sugarcane__Red Rot,0.0,0.0,0.0,10,3.8002980625931446,24.14307004470939,2.991579895403275
ResNet18_Scratch_results,14,Wheat___Brown_Rust,0.0,0.0,0.0,91,3.8002980625931446,24.14307004470939,2.991579895403275
ResNet18_Scratch_results,15,Wheat___Healthy,0.0,0.0,0.0,113,3.8002980625931446,24.14307004470939,2.991579895403275
ResNet18_Scratch_results,16,Wheat___Yellow_Rust,0.0,0.0,0.0,93,3.8002980625931446,24.14307004470939,2.991579895403275
